symbol,code,name,current,percent,high52w,low52w,marketcapital,amount,volume,pe_ttm
SH600106,SH600106,重庆路桥,5.88,-4.39,8.23,4.4736,7814667365.0,153534762.0,25654715,34.005
SH600107,SH600107,ST尔雅,7.52,-3.84,9.44,3.22,2707200000.0,91971239.0,11918211,
SH600108,SH600108,亚盛集团,3.07,-3.76,3.4736,2.6052,5977029421.0,211166308.0,67226418,62.981
SH600109,SH600109,国金证券,9.14,-2.87,10.64,7.4424,33932793921.0,410017942.0,44453995,13.699
SH600110,SH600110,诺德股份,7.07,-10.05,8.85,2.89,12267729189.0,1261460818.0,175032304,
SH600111,SH600111,北方稀土,44.1,-5.87,61.69,20.2207,159424403632.0,4519135083.0,101006214,74.487
SH600113,SH600113,浙江东日,55.2,-1.52,64.4,11.657,23248951632.0,342755700.0,6198362,161.096
SH600114,SH600114,东睦股份,25.8,-2.97,36.83,14.7005,16289693707.0,334297607.0,12775334,30.413
SH600115,SH600115,中国东航,5.18,-1.52,5.48,3.47,114414475951.0,472089903.0,90701650,
SH600116,SH600116,三峡水利,6.51,-2.11,7.5658,6.2236,12448050305.0,119281486.0,18179306,44.934
SH600117,SH600117,西宁特钢,2.87,-3.37,5.18,1.92,9342179640.0,96721639.0,33287600,
SH600118,SH600118,中国卫星,39.85,-3.06,46.98,23.8614,47122192030.0,1268236164.0,31628718,820.001
SH600119,SH600119,长江投资,8.15,-2.74,11.58,6.24,2976953516.0,58811070.0,7121750,
SH600120,SH600120,浙江东方,6.16,-5.23,9.7895,4.0814,21038749991.0,747811856.0,119495569,15.822
SH600121,SH600121,郑州煤电,4.42,-4.95,6.08,3.34,5385381208.0,272832382.0,60564677,
SH600123,SH600123,兰花科创,6.42,-3.6,9.0952,6.1906,9458200935.0,216255214.0,33285363,441.836
SH600125,SH600125,铁龙物流,6.1,-3.02,6.7695,5.1297,7963683431.0,167764412.0,27129890,14.905
SH600126,SH600126,杭钢股份,8.72,-4.39,14.72,3.88,29449088804.0,648726917.0,72853761,
SH600127,SH600127,金健米业,7.09,1.14,8.1,6.2,4550243016.0,587434658.0,82104357,220.697
SH600128,SH600128,苏豪弘业,10.25,-5.96,14.4658,7.6292,2579911675.0,88854821.0,8489903,55.26
SH600129,SH600129,太极集团,19.31,-3.26,28.06,18.7,10647885152.0,167532402.0,8561528,
SH600130,SH600130,*ST波导,4.11,-5.08,6.54,2.4,3082500000.0,131680218.0,31819741,682.451
SH600131,SH600131,国网信通,16.61,-3.43,23.2293,16.58,19904677281.0,266560550.0,15844209,30.653
SH600132,SH600132,重庆啤酒,53.46,-1.13,66.2609,52.7,25873100245.0,152970383.0,2851308,25.278
SH600133,SH600133,东湖高新,8.79,-3.41,11.75,7.8749,9372248501.0,232399100.0,26164078,24.328
SH600135,SH600135,乐凯胶片,7.67,-3.88,8.57,5.85,4243865449.0,238207517.0,30493644,
SH600136,SH600136,ST明诚,1.79,-2.19,2.57,1.74,3653078416.0,32749288.0,18190790,
SH600137,SH600137,浪莎股份,19.24,-4.89,26.9244,12.215,1870466393.0,54751846.0,2804200,68.103
SH600138,SH600138,中青旅,9.48,-2.07,11.358,9.1737,6862003200.0,171562904.0,17927063,53.516
SH600141,SH600141,兴发集团,31.5,-4.26,36.95,18.3388,34752566300.0,1464531175.0,46521021,21.647
SH600143,SH600143,金发科技,18.16,-0.82,24.08,7.6552,47880886578.0,1321404885.0,72607953,39.696
SH600148,SH600148,长春一东,19.3,-3.45,26.33,14.5,2731267485.0,49086706.0,2515100,288.833
SH600149,SH600149,廊坊发展,5.35,-6.79,6.84,3.51,2033856000.0,88988241.0,16185100,126.359
SH600150,SH600150,中国船舶,34.26,-0.44,40.98,26.7117,257827785327.0,2893438169.0,84127900,38.2
SH600151,SH600151,航天机电,8.52,-2.96,9.2,5.66,12219829485.0,338176390.0,38984177,
SH600152,SH600152,维科技术,7.35,-10.04,8.98,4.6,3888733406.0,579006511.0,76542316,
SH600153,SH600153,建发股份,10.74,2.58,11.71,8.6291,31141044038.0,537862551.0,50362670,15.294
SH600155,SH600155,华创云信,7.02,-7.14,8.39,6.21,15539068189.0,547304445.0,76233783,98.001
SH600156,SH600156,华升股份,8.88,-7.5,10.66,4.0544,3570743034.0,205175452.0,22528500,
SH600157,SH600157,永泰能源,1.57,-4.27,2.14,1.25,34253889708.0,1948111719.0,1214140885,116.309
SH600158,SH600158,中体产业,8.46,-3.64,10.8655,7.1439,8117480547.0,237999766.0,27731871,437.44
SH600159,SH600159,大龙地产,3.03,-5.61,3.77,1.99,2514909793.0,96187127.0,30877901,
SH600160,SH600160,巨化股份,33.2,-3.57,41.95,20.1936,89631569889.0,618637097.0,18386299,22.638
SH600161,SH600161,天坛生物,17.61,-2.28,23.3036,17.59,34821511164.0,221150853.0,12461187,26.457
SH600162,SH600162,香江控股,1.98,-5.26,3.17,1.4705,6471507482.0,198441514.0,98577814,
SH600163,SH600163,中闽能源,5.32,-3.27,6.4997,4.6384,10123939481.0,170482556.0,31640435,17.76
SH600165,SH600165,*ST宁科,3.96,-1.74,5.4,1.77,2712139749.0,45154183.0,11293523,
SH600166,SH600166,福田汽车,2.75,-4.18,3.13,2.22,21772851009.0,380812482.0,136377004,28.611
SH600167,SH600167,联美控股,8.98,-6.36,10.56,5.044,20320307358.0,461300482.0,50483707,29.281
SH600168,SH600168,武汉控股,5.17,-2.45,6.79,4.0366,5135865432.0,121839954.0,23462820,52.155
SH600169,SH600169,ST太重,2.38,-2.86,3.02,2.05,7966105545.0,132680870.0,55133750,37.894
SH600170,SH600170,上海建工,2.71,-4.58,3.88,2.2943,24080896706.0,731792946.0,264926730,11.877
SH600171,SH600171,上海贝岭,30.98,-3.49,47.217,27.1446,21962443927.0,426094179.0,13610301,60.799
SH600172,SH600172,黄河旋风,6.14,-3.76,8.49,3.02,8855012683.0,642496347.0,102380566,
SH600173,SH600173,卧龙新能,7.52,-4.93,10.89,3.76,5267806955.0,126969421.0,16661700,
SH600176,SH600176,中国巨石,14.82,-4.26,17.3933,10.1437,59326486309.0,625304557.0,41601982,17.049
SH600177,SH600177,雅戈尔,7.62,-1.93,9.4718,7.0082,35230627293.0,195302367.0,25508836,13.526
SH600178,SH600178,东安动力,11.79,-3.12,16.0,8.8767,5499753938.0,91037144.0,7667491,1359.002
SH600179,SH600179,安通控股,4.09,-5.54,5.05,2.5,17306945344.0,382978668.0,91721433,15.549
SH600180,SH600180,瑞茂通,4.45,-3.26,6.0136,3.8404,4835492215.0,100833925.0,22342615,301.325
SH600182,SH600182,S佳通,15.0,-3.6,18.709,12.8199,5100000000.0,50274768.0,3318200,36.527
SH600183,SH600183,生益科技,53.11,-5.08,71.99,19.5932,129010522305.0,1650297910.0,30642867,45.918
SH600184,SH600184,光电股份,17.2,0.64,25.0,9.24,10022912450.0,283954421.0,16707546,
SH600185,SH600185,珠免集团,6.73,-3.86,9.18,5.4,12686089000.0,311097572.0,45326362,
SH600186,SH600186,莲花控股,5.44,-3.89,8.2,4.23,9754502847.0,304945567.0,55526500,33.607
SH600187,SH600187,国中水务,2.66,-4.32,4.6,2.65,4292657734.0,103564147.0,38387468,232.777
SH600188,SH600188,兖矿能源,13.96,-1.62,15.91,11.2527,140123228394.0,446093333.0,31731653,14.235
SH600189,SH600189,泉阳泉,7.06,-3.02,8.76,6.12,5049296553.0,110711416.0,15434700,537.36
SH600191,SH600191,华资实业,10.89,4.21,11.29,5.85,5280909480.0,584240692.0,53909255,134.347
SH600192,SH600192,长城电工,9.0,-3.64,12.9,5.07,3975732000.0,107612890.0,11884218,
SH600193,SH600193,*ST创兴,3.96,-4.58,5.39,2.62,1684477080.0,45056776.0,11211300,
SH600195,SH600195,中牧股份,7.59,-3.19,8.26,5.9216,7750515293.0,102002082.0,13265835,36.143
SH600196,SH600196,复星医药,26.82,-1.72,33.1,22.4883,71620914497.0,456261441.0,16871627,21.819
SH600197,SH600197,伊力特,14.3,-2.85,18.6558,13.6111,6766398453.0,83033455.0,5736319,37.176
SH600198,SH600198,大唐电信,8.42,2.31,14.19,6.68,10976341815.0,404008752.0,48011853,159.385
SH600199,SH600199,金种子酒,9.99,-3.29,15.68,9.51,6571390272.0,161620675.0,15961042,
SH600200,SH600200,*ST苏吴,1.12,4.67,10.78,0.88,796185018.0,73542372.0,67181662,
SH600201,SH600201,生物股份,11.76,-4.85,12.45,6.2172,13074154434.0,583352507.0,49183880,129.759
SH600202,SH600202,哈空调,5.88,-6.81,6.67,4.0231,2254043151.0,95546044.0,15845700,
SH600203,SH600203,福日电子,12.6,-6.25,19.07,6.8871,7471649833.0,595246792.0,46419505,
SH600206,SH600206,有研新材,19.28,-3.98,25.5749,13.2548,16321548241.0,459599724.0,23540989,58.612
SH600207,SH600207,安彩高科,4.89,-7.74,6.28,3.4,5326738389.0,192052820.0,38164258,
SH600208,SH600208,衢州发展,3.91,-2.98,6.03,2.49,33269958528.0,291729440.0,73705898,
SH600210,SH600210,紫江企业,7.12,-3.78,8.33,5.4493,10799161445.0,330307190.0,45938312,8.661
SH600211,SH600211,西藏药业,41.89,-5.61,57.98,33.1075,13501951120.0,298592335.0,6965320,13.761
SH600212,SH600212,绿能慧充,7.75,-2.88,10.42,6.48,5458070901.0,147584570.0,18866800,177.879
SH600215,SH600215,派斯林,6.87,-4.72,10.7098,6.1684,3138785386.0,93717621.0,13435400,
SH600216,SH600216,浙江医药,13.84,-2.67,16.88,11.325,13309066460.0,187189437.0,13394000,10.699
SH600217,SH600217,中再资环,4.08,-4.67,6.32,4.07,6763226986.0,141867320.0,34190410,
SH600218,SH600218,全柴动力,11.05,-0.18,11.93,6.841,4813379105.0,640369001.0,56788645,53.188
SH600219,SH600219,南山铝业,4.75,-3.65,5.45,3.0709,55164936528.0,1279656122.0,266822984,10.791
SH600221,SH600221,海航控股,1.69,-4.52,2.08,1.27,73034418984.0,1123736561.0,652296065,
SH600222,SH600222,太龙药业,7.18,-3.49,8.27,4.51,4120503512.0,195473420.0,27026606,87.754
SH600223,SH600223,福瑞达,7.82,-1.14,9.3527,6.4139,7949567821.0,169959662.0,21896627,37.129
SH600226,SH600226,亨通股份,4.22,-4.74,5.04,2.27,12551888765.0,323947115.0,76101471,65.811
SH600227,SH600227,赤天化,2.45,-6.13,3.33,1.85,4137382828.0,90690452.0,36033516,
SH600228,SH600228,*ST返利,6.46,-5.0,9.17,2.95,2691703878.0,80277048.0,12365701,
SH600229,SH600229,城市传媒,6.82,-2.43,8.5066,5.8427,4506027087.0,53523544.0,7786600,
SH600230,SH600230,沧州大化,11.86,-7.13,16.45,8.935,4909577638.0,176136948.0,14460640,90.706
SH600231,SH600231,凌钢股份,2.3,-6.5,2.65,1.46,6554129728.0,83526340.0,35369015,
SH600232,SH600232,金鹰股份,6.7,-6.42,9.0773,4.3508,2443614245.0,95178600.0,13918760,
SH600233,SH600233,圆通速递,16.81,0.84,20.57,11.6423,57532894811.0,599199122.0,35758985,14.533
SH600234,SH600234,科新发展,11.37,-5.33,13.57,4.64,2984863463.0,51485572.0,4473041,50.087
SH600235,SH600235,民丰特纸,6.58,-6.13,7.69,4.8362,2311554000.0,72002503.0,10684600,77.92
SH600236,SH600236,桂冠电力,6.91,-1.99,7.68,5.7603,54467230612.0,61678135.0,8822554,21.455
SH600237,SH600237,铜峰电子,7.88,-5.97,8.65,5.53,4969948741.0,438884310.0,54707467,43.733
SH600238,SH600238,*ST椰岛,6.47,-1.82,10.88,4.31,2899854000.0,33582733.0,5114600,
SH600239,SH600239,云南城投,2.55,-4.49,3.45,2.01,4094501618.0,116009668.0,44552172,
SH600241,SH600241,时代万恒,9.03,-5.94,11.7,5.31,2657548098.0,124304614.0,13582546,1178.063
SH600243,SH600243,*ST海华,4.78,-3.43,6.65,2.14,2097703000.0,37112610.0,7690200,
SH600246,SH600246,万通发展,10.83,-6.64,16.12,4.63,20473167115.0,803637356.0,72939212,
SH600248,SH600248,陕建股份,3.7,-2.63,4.6895,3.6344,13837020558.0,104485557.0,28000792,12.49
SH600249,SH600249,两面针,6.07,-7.04,7.9384,4.4069,3338500000.0,143751495.0,23095600,162.286
SH600250,SH600250,南京商旅,10.31,-1.62,15.0,7.12,3202222892.0,166782171.0,15702951,125.465
SH600251,SH600251,冠农股份,8.67,-5.56,9.53,6.636,6736534365.0,203151714.0,22967865,30.657
SH600252,SH600252,中恒集团,2.63,-4.71,3.23,2.12,8403450613.0,193059582.0,71821517,
SH600255,SH600255,鑫科材料,3.52,-4.86,5.04,2.22,6357637282.0,218684812.0,61193576,150.945
SH600256,SH600256,广汇能源,5.07,-2.12,6.9339,4.8474,32407455027.0,415674544.0,81507430,16.306
SH600257,SH600257,大湖股份,6.13,-4.22,6.99,4.3,2949983962.0,582448970.0,91546703,
SH600258,SH600258,首旅酒店,15.33,-1.1,16.82,12.2345,17117525922.0,248919348.0,16061126,20.431
SH600259,SH600259,广晟有色,54.3,-4.57,75.26,26.77,18268469913.0,836853559.0,15211976,174.684
SH600261,SH600261,阳光照明,3.3,-5.71,4.04,2.5712,4405674788.0,110802613.0,32861200,24.485
SH600262,SH600262,北方股份,24.5,-4.0,30.88,14.692,4165000000.0,95440694.0,3850900,16.542
SH600265,SH600265,ST景谷,20.01,-3.38,28.04,14.36,2597298000.0,13536416.0,666901,
SH600266,SH600266,城建发展,4.8,-2.83,5.9591,4.1278,9963568834.0,167375640.0,34376585,
SH600267,SH600267,海正药业,10.29,-4.01,13.06,7.3955,12336147937.0,170885815.0,16329783,22.561
SH600268,SH600268,国电南自,10.21,-5.55,14.6,5.9501,10372040643.0,317301699.0,30542736,23.236
SH600269,SH600269,赣粤高速,5.25,-2.6,5.59,4.482,12260886824.0,104479266.0,19670284,6.984
SH600271,SH600271,航天信息,8.47,-4.19,10.4553,7.8664,15693932884.0,353815220.0,41325695,
SH600272,SH600272,开开实业,13.91,-4.6,21.2931,11.2247,3653488555.0,276903556.0,19334551,275.478
SH600273,SH600273,嘉化能源,8.37,-2.45,9.28,6.9883,11357081599.0,210759238.0,25015100,10.922
SH600276,SH600276,恒瑞医药,59.5,-1.86,74.04,42.2477,394913392503.0,2679336097.0,44733534,52.88
SH600278,SH600278,东方创业,7.68,-5.3,9.0899,5.5747,6696311478.0,136589988.0,17480900,32.135
SH600279,SH600279,重庆港,5.01,-5.29,7.2896,4.3698,5946200078.0,96729093.0,18885000,11.832
SH600280,SH600280,中央商场,3.51,-10.0,5.65,3.1,3960455106.0,488524445.0,135545344,
SH600281,SH600281,华阳新材,5.73,-6.37,8.45,2.9,2947523603.0,86953997.0,14877420,
SH600282,SH600282,南钢股份,5.51,-0.36,5.79,3.8579,33969651471.0,183982649.0,33240063,12.658
SH600283,SH600283,钱江水利,9.46,-0.73,11.0824,8.3898,5305403535.0,101686569.0,10742382,22.701
SH600284,SH600284,浦东建设,7.24,-4.11,10.65,5.5693,7024653440.0,155211179.0,21125425,18.839
SH600285,SH600285,羚锐制药,22.14,-1.38,24.75,19.0798,12555936860.0,128771278.0,5776080,15.703
SH600287,SH600287,苏豪时尚,5.53,-4.82,6.66,3.93,2426829296.0,39122028.0,6948710,97.677
SH600288,SH600288,大恒科技,14.66,-4.18,17.5,7.2,6403488000.0,184341613.0,12369300,148.447
SH600289,SH600289,ST信通,6.06,-3.04,9.64,1.7,3824175538.0,30187410.0,4958600,
SH600292,SH600292,远达环保,12.59,-3.38,19.8,11.02,55146796071.0,269534491.0,21122030,15228.892
SH600293,SH600293,三峡新材,3.01,-6.52,4.15,2.46,3492036588.0,167549481.0,54175700,
SH600295,SH600295,鄂尔多斯,11.1,-3.81,12.21,7.9285,31066416419.0,142303573.0,12645356,16.955
SH600298,SH600298,安琪酵母,38.9,-0.97,42.51,31.4282,33767474522.0,247471177.0,6345478,22.696
SH600299,SH600299,安迪苏,9.27,-2.32,12.6259,9.0887,24861224801.0,77304279.0,8276900,20.867
SH600300,SH600300,维维股份,3.42,-3.12,4.3351,2.6841,5530626256.0,137806652.0,39530553,13.609
SH600301,SH600301,华锡有色,34.95,-4.48,38.54,16.57,22108233391.0,586468498.0,16644974,36.15
SH600302,SH600302,标准股份,9.56,-3.34,12.77,4.0,3307853726.0,140662661.0,14556700,
SH600303,SH600303,曙光股份,3.38,-5.59,4.75,2.67,2310582233.0,122488663.0,35414901,
SH600305,SH600305,恒顺醋业,7.89,-2.47,8.7651,6.8206,8730060356.0,115424834.0,14475901,58.616
SH600307,SH600307,酒钢宏兴,1.6,-3.61,2.02,1.23,10021371878.0,130323103.0,80567250,
SH600308,SH600308,华泰股份,3.86,-3.74,4.63,3.033,5855118879.0,158915386.0,40730089,
SH600309,SH600309,万华化学,62.71,-2.47,76.2246,52.1,196311875666.0,1882363020.0,29871474,17.69
SH600310,SH600310,广西能源,3.77,-4.31,5.5105,3.76,5525729422.0,139973625.0,36546160,
SH600312,SH600312,平高电气,16.25,-6.02,20.08,14.0541,22049971271.0,610522709.0,36777086,19.199
SH600313,SH600313,农发种业,6.84,3.01,8.17,6.12,7402238855.0,898760828.0,129949542,138.357
SH600315,SH600315,上海家化,22.93,-1.97,29.7067,15.2777,15414141721.0,155452937.0,6676364,
SH600316,SH600316,洪都航空,33.11,-0.6,47.47,26.9071,23743661492.0,204589474.0,6187964,643.615
SH600318,SH600318,新力金融,8.48,-4.5,11.4,7.1953,4347930319.0,129022734.0,14991607,116.071
SH600319,SH600319,亚星化学,9.38,-9.98,11.85,4.3,3636714022.0,150918242.0,16071900,
SH600320,SH600320,振华重工,4.56,-2.56,5.8734,3.5536,24023691965.0,236123819.0,51299546,38.468
SH600322,SH600322,津投城开,2.47,-3.52,3.62,1.9,2731079000.0,81265827.0,32485700,
SH600323,SH600323,瀚蓝环境,29.25,-2.69,30.98,18.5509,23848904021.0,187025257.0,6330783,12.662
SH600325,SH600325,华发股份,4.75,-2.66,6.674,4.6731,13072722551.0,178064791.0,37005808,
SH600326,SH600326,西藏天路,10.9,-3.54,19.5,5.64,14850862211.0,552653578.0,49970117,
SH600327,SH600327,大东方,4.88,-5.24,8.9739,4.2832,4317724048.0,384750278.0,75990433,268.554
SH600328,SH600328,中盐化工,8.28,-6.12,9.34,6.5939,12141042933.0,460422380.0,54495578,4596.625
SH600329,SH600329,达仁堂,45.42,-1.94,50.97,27.4528,34977685650.0,323920859.0,7118169,9.777
SH600330,SH600330,天通股份,8.81,-4.96,13.31,5.8811,10866557205.0,357977657.0,39970374,497.805
SH600331,SH600331,宏达股份,11.05,-7.61,12.2,5.64,29189680000.0,1180403242.0,104132977,
SH600332,SH600332,白云山,25.9,-1.48,28.7511,23.8235,42107985579.0,316539405.0,12129908,14.099
SH600333,SH600333,长春燃气,6.26,-6.71,8.25,3.93,3812532082.0,255335053.0,39662085,
SH600335,SH600335,国机汽车,6.06,-2.73,7.1449,5.4053,9064479474.0,115001869.0,18746150,20.287
SH600336,SH600336,澳柯玛,7.43,-1.33,8.738,5.073,5929249734.0,159474575.0,21314562,
SH600337,SH600337,美克家居,2.38,-3.64,2.9896,1.55,3420055566.0,109816592.0,45547260,
SH600338,SH600338,西藏珠峰,14.91,-10.02,17.48,8.2249,13630873605.0,1128475962.0,74752509,30.499
SH600339,SH600339,中油工程,3.38,-4.25,3.994,2.9388,18871038452.0,177574232.0,51664099,35.838
SH600340,SH600340,华夏幸福,2.82,-9.9,4.15,1.85,11036691364.0,980877685.0,344000620,
SH600343,SH600343,航天动力,18.0,0.5,19.7,9.6,11487714264.0,1929863392.0,103208433,
SH600345,SH600345,长江通信,23.14,-4.34,32.68,18.7979,7627224734.0,99561935.0,4265978,55.461
SH600346,SH600346,恒力石化,18.61,-2.41,20.98,13.5063,130997647017.0,589020967.0,31455848,18.818
SH600348,SH600348,华阳股份,7.76,-3.24,8.99,5.8996,27994200000.0,321614921.0,41033130,18.298
SH600350,SH600350,山东高速,9.45,-0.84,11.0912,8.47,45686694296.0,74453850.0,7855488,13.846
SH600351,SH600351,亚宝药业,6.4,-4.05,8.68,5.0968,4428800294.0,116932023.0,17998398,19.873
SH600352,SH600352,浙江龙盛,10.57,-1.58,11.36,8.3397,34387717760.0,358060908.0,33831711,16.581
SH600353,SH600353,旭光电子,13.86,-4.41,21.55,6.5126,11503470673.0,288809022.0,20532157,93.739
SH600354,SH600354,敦煌种业,6.46,-1.82,7.69,5.27,3409601437.0,458422669.0,68649060,49.331
SH600355,SH600355,*ST精伦,2.94,-3.29,5.49,2.39,1446742248.0,45201795.0,15157600,
SH600356,SH600356,恒丰纸业,8.74,-5.41,10.76,6.4748,2610912244.0,70307754.0,7899600,16.947
SH600358,SH600358,ST联合,5.63,-4.74,8.1,3.13,2842793396.0,67168218.0,11783419,
SH600359,SH600359,新农开发,7.06,-2.08,8.93,5.9,2693480509.0,116249045.0,16063768,285.87
SH600360,SH600360,*ST华微,7.73,-2.77,10.3793,4.0955,7423082700.0,128501380.0,16555494,42.317
SH600361,SH600361,创新新材,4.25,-5.35,4.94,3.3563,15963306693.0,269899015.0,62450301,17.182
SH600362,SH600362,江西铜业,35.67,-3.91,45.15,18.4674,123515557876.0,1292242705.0,35933831,15.437
SH600363,SH600363,联创光电,53.92,-2.16,72.0,42.4603,24311905224.0,496092800.0,9251480,79.411
SH600365,SH600365,ST通葡,3.16,-4.82,3.63,2.3,1426044800.0,30917427.0,9637500,
SH600366,SH600366,宁波韵升,12.56,-4.2,18.45,6.8525,13803955601.0,333307071.0,26211698,45.734
SH600367,SH600367,红星发展,16.49,-9.99,19.7773,10.5267,5625248574.0,723990191.0,42545597,40.479
SH600368,SH600368,五洲交通,3.98,-7.01,5.8661,3.6166,6406422355.0,283077638.0,69822347,10.008
SH600369,SH600369,西南证券,4.44,-3.48,5.4425,3.7989,29504284511.0,233093369.0,51825283,31.996
SH600370,SH600370,三房巷,2.3,-5.74,3.17,1.48,8962353468.0,115983692.0,49277750,
SH600371,SH600371,万向德农,9.38,-0.95,12.5897,7.5735,2744381640.0,262713702.0,27320705,135.795
SH600372,SH600372,中航机载,12.04,-2.11,13.05,9.9194,58260315425.0,487172257.0,40346357,70.404
SH600373,SH600373,中文传媒,10.56,-4.26,13.6789,9.7101,14440854057.0,253054292.0,23659107,40.144
SH600375,SH600375,汉马科技,6.2,-5.92,8.84,5.0,9939042475.0,257386318.0,40776550,17.435
SH600376,SH600376,首开股份,5.68,-5.33,8.85,2.12,14651930575.0,1309759792.0,225882723,
SH600377,SH600377,宁沪高速,13.29,-0.52,15.8514,12.39,66951664275.0,117600520.0,8771742,14.355
SH600378,SH600378,昊华科技,29.11,-5.64,34.15,23.3214,37551888938.0,335472189.0,11317649,26.196
SH600379,SH600379,宝光股份,11.17,-6.29,14.7029,7.9251,3688351470.0,87847574.0,7698600,52.103
SH600380,SH600380,健康元,11.96,-2.53,14.21,9.9064,21880262497.0,232927140.0,19248127,16.015
SH600381,SH600381,*ST春天,4.53,0.22,5.84,2.93,2659385157.0,34265267.0,7436249,
SH600382,SH600382,广东明珠,6.63,-4.47,8.19,3.6881,4603925630.0,124322961.0,18509680,21.237
SH600383,SH600383,金地集团,3.69,-2.89,5.99,3.52,16658813381.0,320582281.0,85444027,
SH600386,SH600386,北巴传媒,4.5,-5.66,5.4584,3.5824,3628800000.0,99393651.0,21550606,4418.037
SH600388,SH600388,龙净环保,15.31,-2.79,17.43,10.9076,19444408746.0,226486993.0,14625768,20.184
SH600389,SH600389,江山股份,21.93,-4.03,26.992,12.9572,9444154500.0,131275721.0,5917757,19.754
SH600390,SH600390,五矿资本,5.55,-4.48,7.7223,4.9451,24964263297.0,337193203.0,59986551,592.39
SH600391,SH600391,航发科技,26.61,-1.55,35.22,17.2,8784742456.0,217788233.0,8184553,196.203
SH600392,SH600392,盛和资源,20.1,-5.23,27.5939,9.5667,35231814057.0,1134177226.0,55889675,39.063
SH600395,SH600395,盘江股份,4.85,-3.19,5.76,4.3759,10411130736.0,103162174.0,21010247,201.804
SH600396,SH600396,华电辽能,2.98,-4.18,4.12,2.23,4388666315.0,70983323.0,23414600,68.755
SH600397,SH600397,江钨装备,6.27,-6.28,9.05,2.48,6207048460.0,183794693.0,28652109,
SH600398,SH600398,海澜之家,6.28,-1.26,8.7438,5.5332,30161397459.0,190766012.0,30341768,14.272
SH600399,SH600399,抚顺特钢,5.25,-4.55,6.8257,4.9125,10353525000.0,265306254.0,49687807,
SH600400,SH600400,红豆股份,2.49,-6.74,4.03,1.93,5705515911.0,182206440.0,71593082,
SH600403,SH600403,大有能源,8.01,-3.61,12.0,2.61,19150407340.0,780320690.0,93892098,
SH600405,SH600405,动力源,5.4,-3.57,7.65,3.88,3309279775.0,100920701.0,18500376,
SH600406,SH600406,国电南瑞,22.24,-2.41,26.1684,20.769,178633642880.0,1110836003.0,49603721,22.364
SH600408,SH600408,安泰集团,4.69,-7.5,6.9,1.46,4721892000.0,970931054.0,196889817,
SH600409,SH600409,三友化工,5.89,-5.0,6.99,4.7082,12159018249.0,427874828.0,71856850,53.811
SH600410,SH600410,华胜天成,20.09,-9.99,26.85,5.6563,22028578181.0,6096368831.0,292755866,36.93
SH600415,SH600415,小商品城,15.72,-0.44,23.4,11.5045,86201551033.0,603736106.0,38208391,20.514
SH600416,SH600416,湘电股份,13.68,-1.72,17.5,9.13,20188703013.0,293257797.0,21391277,71.66
SH600418,SH600418,江淮汽车,48.26,-1.41,58.81,28.26,105400312514.0,1737042043.0,35744004,
SH600419,SH600419,天润乳业,9.68,-2.91,11.86,8.083,3054144418.0,65860152.0,6689800,283.432
SH600420,SH600420,国药现代,10.18,-2.21,12.4474,9.4305,13653138005.0,122557260.0,11933730,14.677
SH600421,SH600421,*ST华嵘,7.29,5.04,12.6,4.38,1425924000.0,40333712.0,5707300,
SH600422,SH600422,昆药集团,13.26,-1.7,18.2622,13.24,10037498538.0,90054253.0,6742802,21.228
SH600423,SH600423,柳化股份,3.8,-8.21,4.64,2.58,3035041099.0,139300410.0,35558822,495.287
SH600425,SH600425,青松建化,4.4,-2.22,5.09,3.4845,7060696311.0,144315821.0,32586188,27.035
SH600426,SH600426,华鲁恒升,27.41,-1.19,30.09,19.2706,58197460145.0,543633019.0,19770243,18.031
SH600428,SH600428,中远海特,6.81,-2.85,7.6,5.2315,18686097890.0,204684048.0,29776100,11.275
SH600429,SH600429,三元股份,5.36,-2.9,7.28,3.8599,8051197388.0,312354967.0,57546192,43.312
SH600433,SH600433,冠豪高新,3.15,-4.83,3.7556,2.8143,5513379584.0,117193386.0,36512323,284.083
SH600435,SH600435,北方导航,13.4,-1.47,18.3,8.9247,20251793498.0,382651444.0,28499211,78.708
SH600436,SH600436,片仔癀,176.2,0.14,243.7167,174.51,106304492402.0,361664403.0,2052995,43.934
SH600438,SH600438,通威股份,22.97,-6.59,28.59,14.89,103410706556.0,2015144903.0,85843854,
SH600439,SH600439,瑞贝卡,2.96,-4.52,4.65,2.68,3350676902.0,94756313.0,31605120,
SH600444,SH600444,国机通用,18.13,-6.35,22.9519,12.3365,2654629627.0,150193854.0,8090900,57.037
SH600446,SH600446,金证股份,15.03,-3.03,23.6,13.51,14147250209.0,302933821.0,19905102,
SH600448,SH600448,华纺股份,3.26,-6.86,5.7,2.22,2053212098.0,171018985.0,51133120,
SH600449,SH600449,宁夏建材,12.93,-2.12,17.5409,11.6217,6182880873.0,82737597.0,6346920,21.173
SH600452,SH600452,涪陵电力,9.25,-1.7,12.6028,8.7944,14213010300.0,264523269.0,28401274,36.426
SH600455,SH600455,博通股份,25.73,-5.16,30.26,18.19,1607044340.0,55793454.0,2134300,41.53
SH600456,SH600456,宝钛股份,30.83,-5.46,38.6052,25.941,14729881527.0,419806449.0,13391276,42.398
SH600458,SH600458,时代新材,12.78,-3.69,16.9041,10.6313,11900486790.0,166612615.0,12879277,20.94
