symbol,code,name,current,chg,percent,last_close,open,high,low,volume,amount,marketcapital,pe_ttm,high52w,low52w,hasexist,stock_type,crawl_time
SZ002673,SZ002673,西部证券,7.94,-0.33,-3.99,8.27,8.2,8.23,7.93,53231980,428756914.47,35488478738.0,18.503,9.7898,6.8765,false,sza,2025-11-22 12:32:12
SZ002674,SZ002674,兴业科技,12.75,-0.42,-3.19,13.17,13.1,13.21,12.61,3542800,45519304.0,3768274536.0,52.651,18.6,7.9334,false,sza,2025-11-22 12:32:12
SZ002675,SZ002675,东诚药业,14.79,-0.35,-2.31,15.14,15.09,15.25,14.73,6689700,99936290.86,12195770477.0,73.436,18.68,11.9248,false,sza,2025-11-22 12:32:12
SZ002676,SZ002676,顺威股份,7.74,-0.43,-5.26,8.17,8.09,8.16,7.68,26384542,207464101.2,5572800000.0,79.371,12.66,4.9713,false,sza,2025-11-22 12:32:12
SZ002677,SZ002677,浙江美大,8.1,-0.33,-3.91,8.43,8.41,8.49,8.09,15954180,131176678.2,5233018341.0,240.69,8.88,6.3552,false,sza,2025-11-22 12:32:12
SZ002678,SZ002678,珠江钢琴,4.99,-0.11,-2.16,5.1,5.06,5.14,4.96,15141190,76263774.1,6778018412.0,0.0,6.99,3.66,false,sza,2025-11-22 12:32:12
SZ002679,SZ002679,福建金森,13.09,-0.74,-5.35,13.83,13.51,14.57,12.96,22402091,309911970.29,3086046040.0,212.676,16.92,7.2218,false,sza,2025-11-22 12:32:12
SZ002681,SZ002681,奋达科技,6.64,-0.37,-5.28,7.01,6.91,7.0,6.61,71797261,487387498.9,11916490820.0,0.0,10.49,5.53,false,sza,2025-11-22 12:32:12
SZ002682,SZ002682,龙洲股份,5.72,-0.63,-9.92,6.35,5.75,5.92,5.72,106611529,614150696.84,3216748358.0,0.0,7.86,3.47,false,sza,2025-11-22 12:32:12
SZ002683,SZ002683,广东宏大,37.45,-0.84,-2.19,38.29,37.03,38.21,36.6,10880200,408114529.0,28462084150.0,31.579,45.78,23.8305,false,sza,2025-11-22 12:32:12
SZ002685,SZ002685,华东重机,7.41,-0.23,-3.01,7.64,7.53,7.69,7.33,25044533,187282534.86,7466987650.0,57.785,10.5,4.6,false,sza,2025-11-22 12:32:12
SZ002686,SZ002686,亿利达,6.38,-0.25,-3.77,6.63,6.59,6.67,6.33,14642500,95139044.0,3612605669.0,295.493,7.7779,4.6028,false,sza,2025-11-22 12:32:12
SZ002687,SZ002687,乔治白,4.82,-0.33,-6.41,5.15,5.14,5.17,4.78,17733177,87013442.45,2433037147.0,41.024,5.34,3.72,false,sza,2025-11-22 12:32:12
SZ002688,SZ002688,金河生物,5.96,-0.19,-3.09,6.15,6.13,6.16,5.94,17097300,102832576.0,4598941012.0,36.643,8.5574,3.8307,false,sza,2025-11-22 12:32:12
SZ002689,SZ002689,远大智能,4.37,-0.18,-3.96,4.55,4.51,4.58,4.34,31309492,138366714.31,4559267868.0,66.907,5.52,2.88,false,sza,2025-11-22 12:32:12
SZ002690,SZ002690,美亚光电,19.2,-0.5,-2.54,19.7,19.71,19.82,19.19,6111513,118590903.0,16938912960.0,23.592,22.8,12.9596,false,sza,2025-11-22 12:32:12
SZ002691,SZ002691,冀凯股份,9.12,-1.01,-9.97,10.13,9.8,10.48,9.12,37064854,356220329.21,3100800000.0,0.0,14.2,4.37,false,sza,2025-11-22 12:32:12
SZ002692,SZ002692,远程股份,4.96,-0.33,-6.24,5.29,5.23,5.29,4.95,19477462,98451869.12,3562004160.0,52.212,6.661,3.5147,false,sza,2025-11-22 12:32:12
SZ002693,SZ002693,*ST双成,7.42,-0.38,-4.87,7.8,7.74,7.83,7.41,12525538,94306205.1,3076997945.0,0.0,31.2,6.32,false,sza,2025-11-22 12:32:12
SZ002694,SZ002694,顾地科技,4.45,-0.24,-5.12,4.69,4.65,4.68,4.43,12553300,56813971.0,3395727360.0,0.0,6.67,3.52,false,sza,2025-11-22 12:32:12
SZ002695,SZ002695,煌上煌,11.84,-0.32,-2.63,12.16,12.06,12.26,11.84,6345433,76068238.63,6625495884.0,105.513,16.48,7.3888,false,sza,2025-11-22 12:32:13
SZ002696,SZ002696,百洋股份,7.21,-0.02,-0.28,7.23,7.08,7.95,7.08,60472280,451925376.54,2497271909.0,48.53,7.95,4.23,false,sza,2025-11-22 12:32:13
SZ002697,SZ002697,红旗连锁,5.47,-0.16,-2.84,5.63,5.58,5.66,5.47,31435502,174036148.63,7439200000.0,14.479,7.4243,4.721,false,sza,2025-11-22 12:32:13
SZ002698,SZ002698,博实股份,15.02,-0.15,-0.99,15.17,15.04,15.16,14.8,9476500,142155425.0,15358870290.0,31.114,21.3515,13.6901,false,sza,2025-11-22 12:32:13
SZ002700,SZ002700,万憬能源,6.89,-0.34,-4.7,7.23,7.16,7.25,6.89,7589960,53314873.2,2849898195.0,38.243,11.5741,6.53,false,sza,2025-11-22 12:32:13
SZ002701,SZ002701,奥瑞金,5.55,-0.14,-2.46,5.69,5.67,5.7,5.55,28715147,161184246.29,14206670603.0,12.849,6.69,4.5293,false,sza,2025-11-22 12:32:13
SZ002702,SZ002702,海欣食品,4.98,-0.17,-3.3,5.15,5.1,5.6,4.96,73545670,382119640.8,2767684800.0,0.0,7.13,3.51,false,sza,2025-11-22 12:32:13
SZ002703,SZ002703,浙江世宝,11.98,-0.18,-1.48,12.16,11.93,12.25,11.85,20335532,244663375.93,9855135960.0,52.753,15.08,8.9788,false,sza,2025-11-22 12:32:13
SZ002705,SZ002705,新宝股份,14.73,-0.25,-1.67,14.98,14.95,15.1,14.73,6805400,101285785.28,11958930239.0,10.785,17.2786,11.5604,false,sza,2025-11-22 12:32:13
SZ002706,SZ002706,良信股份,9.51,-0.64,-6.31,10.15,10.01,10.08,9.48,40605261,394400096.51,10680918940.0,34.944,13.09,6.0892,false,sza,2025-11-22 12:32:13
SZ002707,SZ002707,众信旅游,6.74,-0.21,-3.02,6.95,6.89,6.99,6.73,22745014,155166340.94,6623499322.0,133.978,9.85,6.41,false,sza,2025-11-22 12:32:13
SZ002708,SZ002708,光洋股份,12.06,-0.39,-3.13,12.45,12.4,12.43,11.92,12716075,154497867.75,6778901482.0,91.089,15.33,8.7,false,sza,2025-11-22 12:32:13
SZ002709,SZ002709,天赐材料,39.91,-4.42,-9.97,44.33,42.0,42.99,39.91,159117478,6514920033.31,79875417070.0,141.063,49.78,15.2854,false,sza,2025-11-22 12:32:13
SZ002712,SZ002712,思美传媒,5.89,-0.05,-0.84,5.94,5.88,6.05,5.77,24224250,142924423.5,3205786806.0,0.0,8.11,4.2,false,sza,2025-11-22 12:32:13
SZ002713,SZ002713,*ST东易,16.73,-0.88,-5.0,17.61,16.73,16.73,16.73,708400,11851532.0,7018853675.0,0.0,18.6,3.68,false,sza,2025-11-22 12:32:13
SZ002714,SZ002714,牧原股份,47.89,-0.33,-0.68,48.22,48.0,48.97,47.84,30323444,1463907260.29,261612104770.0,11.795,58.6541,34.6346,false,sza,2025-11-22 12:32:13
SZ002715,SZ002715,登云股份,20.98,-1.92,-8.38,22.9,22.91,22.93,20.9,7308989,158002288.9,2895240000.0,0.0,30.34,11.5093,false,sza,2025-11-22 12:32:13
SZ002716,SZ002716,湖南白银,5.81,-0.33,-5.37,6.14,6.03,6.04,5.8,104614448,618145372.4,16402145033.0,80.058,8.28,3.0,false,sza,2025-11-22 12:32:13
SZ002717,SZ002717,ST岭南,1.85,-0.06,-3.14,1.91,1.88,1.89,1.83,53740595,99929674.7,3367432082.0,0.0,5.67,1.46,false,sza,2025-11-22 12:32:13
SZ002718,SZ002718,友邦吊顶,30.03,-2.05,-6.39,32.08,31.99,32.45,29.8,3136579,97365293.95,3887318305.0,0.0,33.52,10.58,false,sza,2025-11-22 12:32:13
SZ002719,SZ002719,麦趣尔,8.71,-0.79,-8.32,9.5,9.41,9.64,8.71,14061360,126597760.0,1516754670.0,0.0,11.32,6.05,false,sza,2025-11-22 12:32:13
SZ002721,SZ002721,金一文化,3.28,-0.12,-3.53,3.4,3.38,3.43,3.28,47550750,158302350.5,8722761857.0,0.0,5.23,2.26,false,sza,2025-11-22 12:32:13
SZ002722,SZ002722,物产金轮,15.5,-0.77,-4.73,16.27,16.19,16.29,15.43,6481006,101946119.02,3446766155.0,24.291,20.89,11.3477,false,sza,2025-11-22 12:32:13
SZ002723,SZ002723,小崧股份,7.17,-0.29,-3.89,7.46,7.42,7.6,7.1,11207440,81723877.8,2382948611.0,0.0,10.66,5.88,false,sza,2025-11-22 12:32:13
SZ002724,SZ002724,海洋王,6.8,-0.23,-3.27,7.03,6.96,7.01,6.7,12804485,87427178.05,5246186359.0,0.0,9.5,4.5163,false,sza,2025-11-22 12:32:13
SZ002725,SZ002725,跃岭股份,13.73,-0.52,-3.65,14.25,14.1,14.23,13.73,6885960,95991628.4,3514880000.0,47.923,17.49,8.65,false,sza,2025-11-22 12:32:13
SZ002726,SZ002726,龙大美食,4.58,-0.19,-3.98,4.77,4.74,4.8,4.56,31107649,145214713.93,4942555956.0,0.0,8.1,4.56,false,sza,2025-11-22 12:32:13
SZ002727,SZ002727,一心堂,12.67,-0.64,-4.81,13.31,13.23,13.29,12.65,14863996,191416908.84,7419604264.0,82.233,19.0047,11.3795,false,sza,2025-11-22 12:32:13
SZ002728,SZ002728,特一药业,11.82,-0.37,-3.04,12.19,11.97,12.67,11.67,70257576,856559547.6,6063689503.0,76.079,15.21,6.8237,false,sza,2025-11-22 12:32:13
SZ002729,SZ002729,好利科技,14.9,-0.73,-4.67,15.63,15.4,15.71,14.74,8814528,133088898.08,2726251808.0,65.542,16.77,9.83,false,sza,2025-11-22 12:32:13
SZ002730,SZ002730,电光科技,14.61,-0.51,-3.37,15.12,15.0,15.18,14.56,5933420,87745540.2,5289987047.0,55.492,27.3359,7.633,false,sza,2025-11-22 12:32:13
SZ002731,SZ002731,萃华珠宝,14.31,-1.59,-10.0,15.9,15.62,15.99,14.31,18004670,264927862.8,3665592360.0,13.386,17.5768,7.6806,false,sza,2025-11-22 12:32:13
SZ002732,SZ002732,燕塘乳业,17.38,-0.51,-2.85,17.89,17.75,18.2,17.17,3613900,63781415.0,2734743000.0,36.5,19.7206,14.0522,false,sza,2025-11-22 12:32:13
SZ002733,SZ002733,雄韬股份,19.62,-1.12,-5.4,20.74,20.51,20.68,19.6,16552321,330114818.68,7538296593.0,88.949,26.23,12.005,false,sza,2025-11-22 12:32:13
SZ002734,SZ002734,利民股份,16.53,-1.25,-7.03,17.78,17.61,17.68,16.51,25561470,430935102.97,7340577900.0,17.472,24.87,7.383,false,sza,2025-11-22 12:32:13
SZ002735,SZ002735,王子新材,14.49,-0.41,-2.75,14.9,14.7,14.99,14.3,16767652,244729088.53,5535274953.0,0.0,21.8326,7.504,false,sza,2025-11-22 12:32:13
SZ002736,SZ002736,国信证券,13.0,-0.44,-3.27,13.44,13.3,13.4,13.0,40287258,530333956.93,133142659780.0,10.673,16.22,8.9466,false,sza,2025-11-22 12:32:13
SZ002737,SZ002737,葵花药业,14.55,-0.22,-1.49,14.77,14.8,14.82,14.43,4395380,64070066.2,8497200000.0,0.0,21.0109,14.36,false,sza,2025-11-22 12:32:13
SZ002738,SZ002738,中矿资源,64.1,-7.12,-10.0,71.22,66.78,67.44,64.1,25972861,1678927589.44,46247629316.0,111.321,75.0,26.6193,false,sza,2025-11-22 12:32:13
SZ002739,SZ002739,万达电影,11.06,-0.24,-2.12,11.3,11.21,11.42,11.03,42121600,470026669.5,23356272510.0,0.0,14.08,10.04,false,sza,2025-11-22 12:32:13
SZ002741,SZ002741,光华科技,22.14,-2.46,-10.0,24.6,24.43,24.6,22.14,51412477,1172506479.58,10295593943.0,0.0,26.82,12.47,false,sza,2025-11-22 12:32:13
SZ002742,SZ002742,*ST三圣,4.64,-0.23,-4.72,4.87,4.81,4.9,4.64,9960400,47162523.0,2004480000.0,0.0,6.09,3.38,false,sza,2025-11-22 12:32:13
SZ002743,SZ002743,富煌钢构,5.3,-0.31,-5.53,5.61,5.54,5.62,5.23,15254560,81996660.0,2306922933.0,93.07,9.08,4.56,false,sza,2025-11-22 12:32:13
SZ002745,SZ002745,木林森,9.19,0.37,4.2,8.82,8.75,9.24,8.35,81588288,727388704.17,13639489207.0,61.98,10.3251,6.9166,false,sza,2025-11-22 12:32:13
SZ002746,SZ002746,仙坛股份,6.17,-0.24,-3.74,6.41,6.35,6.42,6.17,17701599,111010905.27,5309523946.0,18.481,6.7772,5.2031,false,sza,2025-11-22 12:32:13
SZ002747,SZ002747,埃斯顿,21.87,0.02,0.09,21.85,21.68,22.17,21.15,19769700,428983149.0,19049173567.0,0.0,28.0,15.8,false,sza,2025-11-22 12:32:13
SZ002748,SZ002748,世龙实业,11.37,-0.63,-5.25,12.0,11.8,11.92,11.28,17776400,204832162.0,2728800000.0,63.301,17.29,6.566,false,sza,2025-11-22 12:32:13
SZ002749,SZ002749,国光股份,14.25,-0.38,-2.6,14.63,14.58,14.58,14.22,3261577,46894909.12,6645609338.0,17.708,16.43,12.2336,false,sza,2025-11-22 12:32:13
SZ002752,SZ002752,昇兴股份,6.11,-0.44,-6.72,6.55,6.3,6.54,6.11,55183859,348295524.59,5968971839.0,20.154,7.5747,4.7453,false,sza,2025-11-22 12:32:13
SZ002753,SZ002753,永东股份,8.18,-0.05,-0.61,8.23,8.88,8.88,7.71,62441969,514065943.7,3073213632.0,39.315,8.88,5.4485,false,sza,2025-11-22 12:32:13
SZ002755,SZ002755,奥赛康,16.45,-0.69,-4.03,17.14,17.03,17.35,16.45,13948257,234045509.97,15268237774.0,59.504,29.0,11.804,false,sza,2025-11-22 12:32:13
SZ002756,SZ002756,永兴材料,49.28,-5.47,-9.99,54.75,50.85,51.0,49.28,16409089,812266808.92,26566923891.0,43.975,58.28,28.0395,false,sza,2025-11-22 12:32:13
SZ002757,SZ002757,南兴股份,16.46,-0.48,-2.83,16.94,16.9,17.08,16.37,6444200,107158910.0,4863204328.0,0.0,27.0844,13.3556,false,sza,2025-11-22 12:32:13
SZ002758,SZ002758,浙农股份,9.47,-0.37,-3.76,9.84,9.75,9.87,9.47,9982400,96110971.0,4937651362.0,11.285,10.38,7.7332,false,sza,2025-11-22 12:32:13
SZ002759,SZ002759,天际股份,37.8,-1.06,-2.73,38.86,37.75,40.01,36.06,80076836,3043113251.22,18952262469.0,0.0,51.25,6.09,false,sza,2025-11-22 12:32:13
SZ002760,SZ002760,凤形股份,21.7,-0.72,-3.21,22.42,22.42,22.92,21.5,4805063,106541789.93,2343354920.0,0.0,29.25,14.2,false,sza,2025-11-22 12:32:13
SZ002761,SZ002761,浙江建投,9.1,-0.41,-4.31,9.51,9.43,9.49,9.1,23403421,216522562.83,9844272147.0,47.981,13.8032,7.5082,false,sza,2025-11-22 12:32:13
SZ002762,SZ002762,*ST金比,6.87,-0.36,-4.98,7.23,7.23,7.23,6.87,5911500,41124000.0,2432151750.0,0.0,9.5921,4.2059,false,sza,2025-11-22 12:32:13
SZ002763,SZ002763,汇洁股份,7.25,-0.39,-5.1,7.64,7.58,7.66,7.2,8074980,59401783.2,2971949000.0,37.988,7.91,5.4607,false,sza,2025-11-22 12:32:13
SZ002765,SZ002765,蓝黛科技,11.99,-0.02,-0.17,12.01,11.89,12.22,11.5,24166654,285582721.76,7819015799.0,40.892,17.12,7.6195,false,sza,2025-11-22 12:32:13
SZ002766,SZ002766,索菱股份,5.04,-0.16,-3.08,5.2,5.18,5.22,5.01,14368100,73195880.0,4351403065.0,269.313,8.2,4.35,false,sza,2025-11-22 12:32:13
SZ002767,SZ002767,先锋电子,19.01,-0.84,-4.23,19.85,19.66,19.87,18.9,5607420,108126074.4,2851500000.0,75.976,26.17,11.7108,false,sza,2025-11-22 12:32:13
SZ002768,SZ002768,国恩股份,49.7,-3.43,-6.46,53.13,52.08,52.58,49.51,3419273,174114111.88,13481125000.0,16.178,63.89,21.256,false,sza,2025-11-22 12:32:13
SZ002769,SZ002769,普路通,9.55,-0.67,-6.56,10.22,10.21,10.27,9.5,17021444,165920059.51,3565187416.0,0.0,11.22,5.49,false,sza,2025-11-22 12:32:13
SZ002771,SZ002771,真视通,16.7,0.32,1.95,16.38,16.2,16.84,16.17,17580240,291862813.6,3503060470.0,0.0,20.6,12.9917,false,sza,2025-11-22 12:32:13
SZ002772,SZ002772,众兴菌业,11.97,-0.62,-4.92,12.59,12.58,12.67,11.92,15942045,194318755.7,4707099067.0,19.313,15.06,6.3759,false,sza,2025-11-22 12:32:13
SZ002773,SZ002773,康弘药业,30.12,-0.69,-2.24,30.81,30.6,31.02,29.87,6751887,204321126.71,27750187134.0,22.193,47.37,18.0478,false,sza,2025-11-22 12:32:13
SZ002774,SZ002774,快意电梯,9.96,-0.58,-5.5,10.54,10.59,10.59,9.93,4943100,50206900.0,3353411484.0,33.807,12.36,5.9369,false,sza,2025-11-22 12:32:13
SZ002775,SZ002775,文科股份,4.23,-0.21,-4.73,4.44,4.44,4.46,4.22,16071666,69366059.3,2691252904.0,0.0,6.4,2.75,false,sza,2025-11-22 12:32:13
SZ002777,SZ002777,久远银海,18.61,-0.22,-1.17,18.83,18.61,19.0,18.35,9585202,179158600.76,7597179617.0,76.702,23.8561,14.6349,false,sza,2025-11-22 12:32:13
SZ002778,SZ002778,中晟高科,20.57,-1.1,-5.08,21.67,21.49,21.9,20.05,4449560,92714038.8,2566175381.0,0.0,24.3,13.93,false,sza,2025-11-22 12:32:13
SZ002779,SZ002779,中坚科技,118.51,-3.73,-3.05,122.24,121.02,122.8,117.08,3441000,413199843.09,21900648000.0,463.243,146.0,36.7437,false,sza,2025-11-22 12:32:13
SZ002780,SZ002780,三夫户外,14.45,-0.57,-3.79,15.02,15.0,15.24,14.44,15483790,228603995.3,2277139173.0,0.0,19.2,8.74,false,sza,2025-11-22 12:32:13
SZ002782,SZ002782,可立克,17.36,-0.83,-4.56,18.19,17.85,18.08,17.34,11277040,198963392.8,8609935266.0,27.759,23.49,9.6895,false,sza,2025-11-22 12:32:13
SZ002783,SZ002783,凯龙股份,9.07,-0.74,-7.54,9.81,9.73,9.79,9.01,29065928,268812573.42,4529173858.0,26.445,12.06,6.9668,false,sza,2025-11-22 12:32:13
SZ002785,SZ002785,万里石,36.94,-2.49,-6.31,39.43,39.0,39.0,35.52,15121700,559882048.0,8371331533.0,0.0,40.9,22.7,false,sza,2025-11-22 12:32:13
SZ002786,SZ002786,银宝山新,9.02,-0.25,-2.7,9.27,9.18,9.44,9.01,23019201,211475652.54,4470420240.0,0.0,12.82,7.08,false,sza,2025-11-22 12:32:13
SZ002787,SZ002787,华源控股,9.85,-0.29,-2.86,10.14,10.14,10.23,9.71,11235321,111611185.85,3301489500.0,33.801,12.5088,6.6153,false,sza,2025-11-22 12:32:13
SZ002788,SZ002788,鹭燕医药,9.22,-0.57,-5.82,9.79,9.7,10.03,9.22,30180006,286562384.35,3582124306.0,11.632,12.28,6.9395,false,sza,2025-11-22 12:32:13
SZ002789,SZ002789,*ST建艺,11.36,-0.6,-5.02,11.96,11.58,11.69,11.36,8384750,95621491.2,1813323119.0,0.0,15.46,5.92,false,sza,2025-11-22 12:32:13
SZ002790,SZ002790,瑞尔特,8.48,-0.36,-4.07,8.84,8.77,8.87,8.44,14435478,124309554.38,3543557104.0,30.473,13.22,6.0754,false,sza,2025-11-22 12:32:13
SZ002791,SZ002791,坚朗五金,23.11,-1.11,-4.58,24.22,23.98,24.38,23.09,7990443,188309337.85,8178282650.0,110.992,29.3352,20.0757,false,sza,2025-11-22 12:32:13
SZ002792,SZ002792,通宇通讯,17.1,-0.92,-5.11,18.02,17.74,17.94,17.03,19030402,331334720.06,8976361226.0,591.776,21.28,11.0812,false,sza,2025-11-22 12:32:13
SZ002793,SZ002793,罗欣药业,5.1,-0.3,-5.56,5.4,5.35,5.41,5.1,21358970,111027420.2,5546701279.0,0.0,6.74,3.28,false,sza,2025-11-22 12:32:13
SZ002795,SZ002795,永和智控,5.63,-0.54,-8.75,6.17,6.2,6.29,5.56,44305396,257883654.29,2509595459.0,0.0,6.9,3.61,false,sza,2025-11-22 12:32:13
SZ002796,SZ002796,世嘉科技,17.41,-0.81,-4.45,18.22,18.04,18.28,17.33,11056737,195609658.76,4394753165.0,337.421,22.45,8.7,false,sza,2025-11-22 12:32:13
SZ002797,SZ002797,第一创业,6.83,-0.16,-2.29,6.99,6.92,6.99,6.82,66792033,460681386.49,28702392000.0,27.78,9.6995,6.3541,false,sza,2025-11-22 12:32:13
SZ002798,SZ002798,帝欧水华,6.13,-0.32,-4.96,6.45,6.44,6.46,6.13,9504309,59392562.01,3146822688.0,0.0,7.6,3.17,false,sza,2025-11-22 12:32:13
SZ002799,SZ002799,环球印务,8.52,-0.4,-4.48,8.92,8.7,8.96,8.48,16757980,145070432.04,2726740800.0,0.0,11.18,6.26,false,sza,2025-11-22 12:32:13
SZ002800,SZ002800,天顺股份,14.28,-0.99,-6.48,15.27,15.1,15.29,14.0,6533758,94798539.26,2174173797.0,0.0,19.26,8.7716,false,sza,2025-11-22 12:32:13
SZ002801,SZ002801,微光股份,31.55,-0.93,-2.86,32.48,32.26,32.36,31.25,1592012,50547379.54,7244889600.0,25.941,43.1114,21.6493,false,sza,2025-11-22 12:32:13
SZ002802,SZ002802,洪汇新材,12.56,-0.62,-4.7,13.18,13.13,13.29,12.5,4318182,55068868.66,2289712994.0,50.031,16.3541,10.2573,false,sza,2025-11-22 12:32:13
SZ002803,SZ002803,吉宏股份,15.55,-0.06,-0.38,15.61,15.6,15.95,15.3,10769425,167910570.91,7003802228.0,26.642,20.6266,9.7289,false,sza,2025-11-22 12:32:13
SZ002805,SZ002805,丰元股份,18.14,-1.66,-8.38,19.8,18.89,19.63,18.08,39831513,743783421.06,5080333895.0,0.0,23.85,9.5,false,sza,2025-11-22 12:32:13
SZ002806,SZ002806,华锋股份,13.22,-0.57,-4.13,13.79,13.4,13.98,13.22,32331989,437570632.03,2808974879.0,39.956,15.17,9.68,false,sza,2025-11-22 12:32:13
SZ002807,SZ002807,江阴银行,4.8,-0.08,-1.64,4.88,4.87,4.95,4.77,54498092,264180386.99,11814685387.0,5.401,5.39,3.8381,false,sza,2025-11-22 12:32:13
SZ002808,SZ002808,*ST恒久,5.16,-0.27,-4.97,5.43,5.43,5.43,5.16,9342028,48773904.68,1387008000.0,0.0,6.74,2.41,false,sza,2025-11-22 12:32:13
SZ002809,SZ002809,红墙股份,10.66,-0.73,-6.41,11.39,11.33,11.4,10.58,7459480,81109702.05,2255776000.0,911.133,17.9659,6.4673,false,sza,2025-11-22 12:32:13
SZ002810,SZ002810,山东赫达,12.6,-0.78,-5.83,13.38,13.3,13.41,12.58,8569890,109816319.02,4386525104.0,26.926,15.3219,9.9266,false,sza,2025-11-22 12:32:13
SZ002811,SZ002811,郑中设计,14.61,1.33,10.02,13.28,13.51,14.61,13.51,11216359,161508700.35,4499441773.0,33.106,15.9041,7.2564,false,sza,2025-11-22 12:32:13
SZ002812,SZ002812,恩捷股份,55.7,-6.19,-10.0,61.89,58.8,59.0,55.7,54848705,3107742770.66,54709661631.0,0.0,66.36,25.87,false,sza,2025-11-22 12:32:13
SZ002813,SZ002813,路畅科技,29.03,-0.71,-2.39,29.74,29.53,29.73,28.65,6748649,195651359.9,3483600000.0,0.0,32.2,17.39,false,sza,2025-11-22 12:32:13
SZ002815,SZ002815,崇达技术,12.26,-0.58,-4.52,12.84,12.64,12.73,12.24,23502567,292316669.22,14929560124.0,48.314,18.46,8.1742,false,sza,2025-11-22 12:32:13
SZ002816,SZ002816,*ST和科,20.34,-0.67,-3.19,21.01,21.01,21.18,20.24,3022400,62379615.0,2034000000.0,0.0,25.36,8.94,false,sza,2025-11-22 12:32:13
SZ002817,SZ002817,黄山胶囊,7.65,-0.51,-6.25,8.16,8.08,8.22,7.61,9395985,73395160.75,2288101001.0,39.606,8.61,5.3715,false,sza,2025-11-22 12:32:13
SZ002818,SZ002818,富森美,11.17,-0.17,-1.5,11.34,11.3,11.34,11.15,3976146,44674043.3,8360286360.0,13.453,14.4009,11.15,false,sza,2025-11-22 12:32:13
SZ002819,SZ002819,东方中科,27.56,-0.8,-2.82,28.36,28.28,28.49,27.4,3390550,94513566.75,8257254356.0,0.0,40.7262,22.5413,false,sza,2025-11-22 12:32:13
SZ002820,SZ002820,桂发祥,12.68,-0.74,-5.51,13.42,13.36,13.55,12.65,11569180,149898353.6,2547009981.0,0.0,20.8637,8.5764,false,sza,2025-11-22 12:32:13
SZ002821,SZ002821,凯莱英,89.5,-1.5,-1.65,91.0,90.4,91.39,88.46,3752483,337575933.28,32273137940.0,31.066,125.5,59.1339,false,sza,2025-11-22 12:32:13
SZ002822,SZ002822,*ST中装,3.83,-0.2,-4.96,4.03,4.03,4.07,3.83,31552488,122020535.94,3680929479.0,0.0,4.65,2.91,false,sza,2025-11-22 12:32:13
SZ002823,SZ002823,凯中精密,15.24,-0.62,-3.91,15.86,15.68,15.8,15.13,8583700,132061711.0,5004342783.0,21.456,18.891,10.4573,false,sza,2025-11-22 12:32:13
SZ002824,SZ002824,和胜股份,17.99,-1.38,-7.12,19.37,18.99,19.27,17.97,6638929,121848624.07,5576166692.0,44.555,24.0011,12.1638,false,sza,2025-11-22 12:32:13
SZ002825,SZ002825,纳尔股份,10.04,-0.62,-5.82,10.66,10.55,10.64,10.02,9459682,97051423.1,3429012675.0,21.058,13.68,6.5256,false,sza,2025-11-22 12:32:13
SZ002826,SZ002826,易明医药,18.46,-0.69,-3.6,19.15,19.05,19.33,18.3,4558800,84934353.0,3519911265.0,40.99,26.83,8.1462,false,sza,2025-11-22 12:32:13
SZ002827,SZ002827,高争民爆,34.48,-1.59,-4.41,36.07,35.8,36.0,34.48,4426900,155469510.5,9552546080.0,58.483,61.9,21.8262,false,sza,2025-11-22 12:32:13
SZ002828,SZ002828,贝肯能源,10.9,-0.81,-6.92,11.71,11.66,11.79,10.84,21612400,240877281.0,2190764840.0,243.475,14.6188,6.7372,false,sza,2025-11-22 12:32:13
SZ002829,SZ002829,星网宇达,26.71,-0.52,-1.91,27.23,26.9,27.72,26.38,11414520,308574518.5,5550588914.0,0.0,30.31,14.4,false,sza,2025-11-22 12:32:13
SZ002830,SZ002830,名雕股份,17.41,-0.9,-4.92,18.31,18.15,18.57,17.41,3940600,70259171.0,2321449400.0,57.339,21.49,10.0073,false,sza,2025-11-22 12:32:13
SZ002831,SZ002831,裕同科技,28.78,-0.22,-0.76,29.0,28.95,29.43,28.7,6769491,196862489.81,26492378530.0,17.957,29.57,18.9617,false,sza,2025-11-22 12:32:13
SZ002832,SZ002832,比音勒芬,15.69,-0.45,-2.79,16.14,16.1,16.28,15.68,9195291,145754065.78,8954394148.0,14.032,22.1888,14.925,false,sza,2025-11-22 12:32:13
SZ002833,SZ002833,弘亚数控,15.82,-0.33,-2.04,16.15,16.09,16.17,15.75,4270315,67914777.3,6711349164.0,16.722,19.2203,13.8352,false,sza,2025-11-22 12:32:13
SZ002835,SZ002835,同为股份,16.37,-0.57,-3.36,16.94,16.78,17.02,16.25,2739799,45348858.51,3593115650.0,21.039,23.2703,13.4883,false,sza,2025-11-22 12:32:13
SZ002836,SZ002836,新宏泽,14.47,-1.61,-10.01,16.08,15.4,16.14,14.47,16266076,247341161.84,3333888000.0,58.499,16.14,6.346,false,sza,2025-11-22 12:32:13
SZ002837,SZ002837,英维克,68.9,-4.02,-5.51,72.92,70.29,70.99,67.41,46214141,3204021646.4,67284699236.0,134.845,89.99,21.5278,false,sza,2025-11-22 12:32:13
SZ002838,SZ002838,道恩股份,20.39,-1.28,-5.91,21.67,21.35,21.48,20.38,6531841,135457205.71,9754543417.0,56.283,29.4281,10.6179,false,sza,2025-11-22 12:32:13
